"year","state_abb","nevent","ncasualties","mean_ncasualties","perp_known_to_victim","firearm","incident_type","num_killed_sel","pop"
1998,"USA",26,26,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",276032848
1999,"USA",34,34,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",279040168
2000,"USA",26,26,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",281421906
2001,"USA",38,38,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",284968955
2002,"USA",38,38,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",287625193
2003,"USA",41,43,1.04878048780488,"no_sel","no","felon_killed_by_private_citizen","no_sel",290107933
2004,"USA",56,56,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",292805298
2005,"USA",45,46,1.02222222222222,"no_sel","no","felon_killed_by_private_citizen","no_sel",295516599
2006,"USA",43,43,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",298379912
2007,"USA",53,53,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",301231207
2008,"USA",41,41,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",304093966
2009,"USA",47,48,1.02127659574468,"no_sel","no","felon_killed_by_private_citizen","no_sel",306771529
2010,"USA",47,47,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",308745538
2011,"USA",57,57,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",311591917
2012,"USA",50,52,1.04,"no_sel","no","felon_killed_by_private_citizen","no_sel",313914040
2013,"USA",58,58,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",316128839
2014,"USA",45,45,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",318857056
2015,"USA",63,64,1.01587301587302,"no_sel","no","felon_killed_by_private_citizen","no_sel",321418820
2016,"USA",51,51,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",323127513
2017,"USA",48,48,1,"no_sel","no","felon_killed_by_private_citizen","no_sel",325719178
1994,"USA",11,12,1.09090909090909,"no_sel","no","institutional","no_sel",263241475
1995,"USA",27,28,1.03703703703704,"no_sel","no","institutional","no_sel",266386596
1996,"USA",13,13,1,"no_sel","no","institutional","no_sel",269540779
1997,"USA",17,17,1,"no_sel","no","institutional","no_sel",272776678
1998,"USA",14,14,1,"no_sel","no","institutional","no_sel",276032848
1999,"USA",10,10,1,"no_sel","no","institutional","no_sel",279040168
2000,"USA",10,10,1,"no_sel","no","institutional","no_sel",281421906
2001,"USA",6,8,1.33333333333333,"no_sel","no","institutional","no_sel",284968955
2002,"USA",11,11,1,"no_sel","no","institutional","no_sel",287625193
2003,"USA",12,12,1,"no_sel","no","institutional","no_sel",290107933
2004,"USA",17,17,1,"no_sel","no","institutional","no_sel",292805298
2005,"USA",12,12,1,"no_sel","no","institutional","no_sel",295516599
2006,"USA",20,20,1,"no_sel","no","institutional","no_sel",298379912
2007,"USA",11,11,1,"no_sel","no","institutional","no_sel",301231207
2008,"USA",15,15,1,"no_sel","no","institutional","no_sel",304093966
2009,"USA",11,11,1,"no_sel","no","institutional","no_sel",306771529
2010,"USA",17,17,1,"no_sel","no","institutional","no_sel",308745538
2011,"USA",22,22,1,"no_sel","no","institutional","no_sel",311591917
2012,"USA",13,13,1,"no_sel","no","institutional","no_sel",313914040
2013,"USA",16,16,1,"no_sel","no","institutional","no_sel",316128839
2014,"USA",17,17,1,"no_sel","no","institutional","no_sel",318857056
2015,"USA",23,23,1,"no_sel","no","institutional","no_sel",321418820
2016,"USA",16,16,1,"no_sel","no","institutional","no_sel",323127513
2017,"USA",13,13,1,"no_sel","no","institutional","no_sel",325719178
1994,"USA",63,67,1.06349206349206,"no_sel","no","negligence","no_sel",263241475
1995,"USA",63,72,1.14285714285714,"no_sel","no","negligence","no_sel",266386596
1996,"USA",50,54,1.08,"no_sel","no","negligence","no_sel",269540779
1997,"USA",66,69,1.04545454545455,"no_sel","no","negligence","no_sel",272776678
1998,"USA",0,0,0,"no_sel","no","negligence","no_sel",276032848
1999,"USA",0,0,0,"no_sel","no","negligence","no_sel",279040168
2000,"USA",74,75,1.01351351351351,"no_sel","no","negligence","no_sel",281421906
2001,"USA",0,0,0,"no_sel","no","negligence","no_sel",284968955
2002,"USA",94,100,1.06382978723404,"no_sel","no","negligence","no_sel",287625193
2003,"USA",86,90,1.04651162790698,"no_sel","no","negligence","no_sel",290107933
2004,"USA",90,103,1.14444444444444,"no_sel","no","negligence","no_sel",292805298
2005,"USA",82,83,1.01219512195122,"no_sel","no","negligence","no_sel",295516599
2006,"USA",86,88,1.02325581395349,"no_sel","no","negligence","no_sel",298379912
2007,"USA",107,118,1.10280373831776,"no_sel","no","negligence","no_sel",301231207
2008,"USA",103,113,1.09708737864078,"no_sel","no","negligence","no_sel",304093966
2009,"USA",139,142,1.02158273381295,"no_sel","no","negligence","no_sel",306771529
2010,"USA",99,104,1.05050505050505,"no_sel","no","negligence","no_sel",308745538
2011,"USA",88,89,1.01136363636364,"no_sel","no","negligence","no_sel",311591917
2012,"USA",113,118,1.04424778761062,"no_sel","no","negligence","no_sel",313914040
2013,"USA",96,103,1.07291666666667,"no_sel","no","negligence","no_sel",316128839
2014,"USA",120,121,1.00833333333333,"no_sel","no","negligence","no_sel",318857056
2015,"USA",90,92,1.02222222222222,"no_sel","no","negligence","no_sel",321418820
2016,"USA",105,107,1.01904761904762,"no_sel","no","negligence","no_sel",323127513
2017,"USA",118,123,1.04237288135593,"no_sel","no","negligence","no_sel",325719178
1994,"USA",107,110,1.02803738317757,"no_sel","no","other","no_sel",263241475
1995,"USA",120,131,1.09166666666667,"no_sel","no","other","no_sel",266386596
1996,"USA",98,101,1.03061224489796,"no_sel","no","other","no_sel",269540779
1997,"USA",114,120,1.05263157894737,"no_sel","no","other","no_sel",272776678
1998,"USA",104,110,1.05769230769231,"no_sel","no","other","no_sel",276032848
1999,"USA",132,147,1.11363636363636,"no_sel","no","other","no_sel",279040168
2000,"USA",132,137,1.03787878787879,"no_sel","no","other","no_sel",281421906
2001,"USA",197,219,1.11167512690355,"no_sel","no","other","no_sel",284968955
2002,"USA",96,109,1.13541666666667,"no_sel","no","other","no_sel",287625193
2003,"USA",116,127,1.0948275862069,"no_sel","no","other","no_sel",290107933
2004,"USA",112,124,1.10714285714286,"no_sel","no","other","no_sel",292805298
2005,"USA",103,118,1.14563106796116,"no_sel","no","other","no_sel",295516599
2006,"USA",94,108,1.14893617021277,"no_sel","no","other","no_sel",298379912
2007,"USA",129,146,1.13178294573643,"no_sel","no","other","no_sel",301231207
2008,"USA",128,146,1.140625,"no_sel","no","other","no_sel",304093966
2009,"USA",142,155,1.09154929577465,"no_sel","no","other","no_sel",306771529
2010,"USA",128,140,1.09375,"no_sel","no","other","no_sel",308745538
2011,"USA",150,166,1.10666666666667,"no_sel","no","other","no_sel",311591917
2012,"USA",179,194,1.08379888268156,"no_sel","no","other","no_sel",313914040
2013,"USA",164,179,1.09146341463415,"no_sel","no","other","no_sel",316128839
2014,"USA",215,236,1.09767441860465,"no_sel","no","other","no_sel",318857056
2015,"USA",219,243,1.10958904109589,"no_sel","no","other","no_sel",321418820
2016,"USA",217,236,1.08755760368664,"no_sel","no","other","no_sel",323127513
2017,"USA",248,299,1.20564516129032,"no_sel","no","other","no_sel",325719178
1994,"USA",1501,1578,1.05129913391073,"no_sel","no","undetermined","no_sel",263241475
1995,"USA",1450,1504,1.03724137931034,"no_sel","no","undetermined","no_sel",266386596
1996,"USA",1503,1556,1.0352628077179,"no_sel","no","undetermined","no_sel",269540779
1997,"USA",1436,1479,1.02994428969359,"no_sel","no","undetermined","no_sel",272776678
1998,"USA",1397,1437,1.0286327845383,"no_sel","no","undetermined","no_sel",276032848
1999,"USA",1229,1268,1.03173311635476,"no_sel","no","undetermined","no_sel",279040168
2000,"USA",1219,1249,1.02461033634126,"no_sel","no","undetermined","no_sel",281421906
2001,"USA",1301,1327,1.01998462720984,"no_sel","no","undetermined","no_sel",284968955
2002,"USA",1279,1332,1.04143862392494,"no_sel","no","undetermined","no_sel",287625193
2003,"USA",1308,1358,1.03822629969419,"no_sel","no","undetermined","no_sel",290107933
2004,"USA",1366,1433,1.04904831625183,"no_sel","no","undetermined","no_sel",292805298
2005,"USA",1417,1485,1.04798870853917,"no_sel","no","undetermined","no_sel",295516599
2006,"USA",1293,1354,1.04717710750193,"no_sel","no","undetermined","no_sel",298379912
2007,"USA",1347,1397,1.03711952487008,"no_sel","no","undetermined","no_sel",301231207
2008,"USA",1292,1333,1.03173374613003,"no_sel","no","undetermined","no_sel",304093966
2009,"USA",1214,1272,1.04777594728171,"no_sel","no","undetermined","no_sel",306771529
2010,"USA",1108,1158,1.04512635379061,"no_sel","no","undetermined","no_sel",308745538
2011,"USA",1137,1178,1.03605980650836,"no_sel","no","undetermined","no_sel",311591917
2012,"USA",1074,1132,1.05400372439479,"no_sel","no","undetermined","no_sel",313914040
2013,"USA",1054,1100,1.04364326375712,"no_sel","no","undetermined","no_sel",316128839
2014,"USA",1155,1205,1.04329004329004,"no_sel","no","undetermined","no_sel",318857056
2015,"USA",1117,1177,1.05371530886303,"no_sel","no","undetermined","no_sel",321418820
2016,"USA",1211,1264,1.04376548307184,"no_sel","no","undetermined","no_sel",323127513
2017,"USA",1221,1277,1.04586404586405,"no_sel","no","undetermined","no_sel",325719178
1994,"USA",14199,14920,1.05077822381858,"no_sel","yes","no_sel","no_sel",263241475
1995,"USA",12369,13063,1.0561080119654,"no_sel","yes","no_sel","no_sel",266386596
1996,"USA",10973,11567,1.05413287159391,"no_sel","yes","no_sel","no_sel",269540779
1997,"USA",10243,10849,1.05916235477887,"no_sel","yes","no_sel","no_sel",272776678
1998,"USA",9044,9551,1.05605926581159,"no_sel","yes","no_sel","no_sel",276032848
1999,"USA",8234,8786,1.06703910614525,"no_sel","yes","no_sel","no_sel",279040168
2000,"USA",8373,8872,1.05959632150961,"no_sel","yes","no_sel","no_sel",281421906
2001,"USA",8515,9040,1.06165590135056,"no_sel","yes","no_sel","no_sel",284968955
2002,"USA",9198,9806,1.0661013263753,"no_sel","yes","no_sel","no_sel",287625193
2003,"USA",9276,9908,1.06813281586891,"no_sel","yes","no_sel","no_sel",290107933
2004,"USA",9161,9695,1.05829057963104,"no_sel","yes","no_sel","no_sel",292805298
2005,"USA",9689,10288,1.06182268551966,"no_sel","yes","no_sel","no_sel",295516599
2006,"USA",9851,10452,1.06100903461578,"no_sel","yes","no_sel","no_sel",298379912
2007,"USA",9704,10308,1.06224237427865,"no_sel","yes","no_sel","no_sel",301231207
2008,"USA",9185,9777,1.0644529123571,"no_sel","yes","no_sel","no_sel",304093966
2009,"USA",8764,9360,1.06800547695116,"no_sel","yes","no_sel","no_sel",306771529
2010,"USA",8579,9127,1.06387690873062,"no_sel","yes","no_sel","no_sel",308745538
2011,"USA",8456,9066,1.07213812677389,"no_sel","yes","no_sel","no_sel",311591917
2012,"USA",8824,9455,1.07150951949229,"no_sel","yes","no_sel","no_sel",313914040
2013,"USA",8380,8962,1.06945107398568,"no_sel","yes","no_sel","no_sel",316128839
2014,"USA",8248,8756,1.06159068865179,"no_sel","yes","no_sel","no_sel",318857056
2015,"USA",9448,10146,1.07387806943268,"no_sel","yes","no_sel","no_sel",321418820
2016,"USA",10619,11398,1.07335907335907,"no_sel","yes","no_sel","no_sel",323127513
2017,"USA",10654,11490,1.0784681809649,"no_sel","yes","no_sel","no_sel",325719178
1994,"USA",4330,4521,1.04411085450346,"no_sel","yes","arguments","no_sel",263241475
1995,"USA",3629,3797,1.04629374483329,"no_sel","yes","arguments","no_sel",266386596
1996,"USA",3374,3546,1.05097806757558,"no_sel","yes","arguments","no_sel",269540779
1997,"USA",3125,3296,1.05472,"no_sel","yes","arguments","no_sel",272776678
1998,"USA",2845,2991,1.05131810193322,"no_sel","yes","arguments","no_sel",276032848
1999,"USA",2381,2517,1.05711885762285,"no_sel","yes","arguments","no_sel",279040168
2000,"USA",2341,2468,1.05425032037591,"no_sel","yes","arguments","no_sel",281421906
2001,"USA",2227,2379,1.06825325550067,"no_sel","yes","arguments","no_sel",284968955
2002,"USA",2306,2472,1.07198612315698,"no_sel","yes","arguments","no_sel",287625193
2003,"USA",2406,2547,1.05860349127182,"no_sel","yes","arguments","no_sel",290107933
2004,"USA",2371,2494,1.05187684521299,"no_sel","yes","arguments","no_sel",292805298
2005,"USA",2360,2517,1.06652542372881,"no_sel","yes","arguments","no_sel",295516599
2006,"USA",2283,2375,1.04029785370127,"no_sel","yes","arguments","no_sel",298379912
2007,"USA",2236,2363,1.05679785330948,"no_sel","yes","arguments","no_sel",301231207
2008,"USA",2145,2276,1.06107226107226,"no_sel","yes","arguments","no_sel",304093966
2009,"USA",2058,2169,1.05393586005831,"no_sel","yes","arguments","no_sel",306771529
2010,"USA",2042,2159,1.05729676787463,"no_sel","yes","arguments","no_sel",308745538
2011,"USA",1956,2111,1.07924335378323,"no_sel","yes","arguments","no_sel",311591917
2012,"USA",1886,2020,1.07104984093319,"no_sel","yes","arguments","no_sel",313914040
2013,"USA",1776,1906,1.0731981981982,"no_sel","yes","arguments","no_sel",316128839
2014,"USA",1788,1903,1.06431767337808,"no_sel","yes","arguments","no_sel",318857056
2015,"USA",1973,2084,1.05625950329448,"no_sel","yes","arguments","no_sel",321418820
2016,"USA",2111,2262,1.07153008053055,"no_sel","yes","arguments","no_sel",323127513
2017,"USA",2189,2343,1.07035175879397,"no_sel","yes","arguments","no_sel",325719178
1994,"USA",5123,5450,1.06382978723404,"no_sel","yes","crime_related","no_sel",263241475
1995,"USA",4497,4805,1.06849010451412,"no_sel","yes","crime_related","no_sel",266386596
1996,"USA",3615,3865,1.06915629322268,"no_sel","yes","crime_related","no_sel",269540779
1997,"USA",3320,3570,1.07530120481928,"no_sel","yes","crime_related","no_sel",272776678
1998,"USA",2897,3113,1.0745598895409,"no_sel","yes","crime_related","no_sel",276032848
1999,"USA",2913,3135,1.07621009268795,"no_sel","yes","crime_related","no_sel",279040168
2000,"USA",2914,3135,1.07584076870281,"no_sel","yes","crime_related","no_sel",281421906
2001,"USA",2769,2949,1.06500541711809,"no_sel","yes","crime_related","no_sel",284968955
2002,"USA",3174,3442,1.08443604284814,"no_sel","yes","crime_related","no_sel",287625193
2003,"USA",3028,3306,1.09180977542933,"no_sel","yes","crime_related","no_sel",290107933
2004,"USA",2903,3101,1.06820530485704,"no_sel","yes","crime_related","no_sel",292805298
2005,"USA",2859,3078,1.07660020986359,"no_sel","yes","crime_related","no_sel",295516599
2006,"USA",3333,3573,1.07200720072007,"no_sel","yes","crime_related","no_sel",298379912
2007,"USA",2971,3215,1.08212722988893,"no_sel","yes","crime_related","no_sel",301231207
2008,"USA",2867,3096,1.07987443320544,"no_sel","yes","crime_related","no_sel",304093966
2009,"USA",2800,3037,1.08464285714286,"no_sel","yes","crime_related","no_sel",306771529
2010,"USA",2679,2896,1.08100037327361,"no_sel","yes","crime_related","no_sel",308745538
2011,"USA",2335,2534,1.08522483940043,"no_sel","yes","crime_related","no_sel",311591917
2012,"USA",2703,2929,1.08361080281169,"no_sel","yes","crime_related","no_sel",313914040
2013,"USA",2503,2696,1.07710747103476,"no_sel","yes","crime_related","no_sel",316128839
2014,"USA",2409,2564,1.06434205064342,"no_sel","yes","crime_related","no_sel",318857056
2015,"USA",2638,2866,1.08642911296437,"no_sel","yes","crime_related","no_sel",321418820
2016,"USA",3026,3288,1.08658294778586,"no_sel","yes","crime_related","no_sel",323127513
2017,"USA",2991,3238,1.08258107656302,"no_sel","yes","crime_related","no_sel",325719178
1994,"USA",426,429,1.00704225352113,"no_sel","yes","felon_killed_by_police","no_sel",263241475
1995,"USA",357,359,1.00560224089636,"no_sel","yes","felon_killed_by_police","no_sel",266386596
1996,"USA",333,336,1.00900900900901,"no_sel","yes","felon_killed_by_police","no_sel",269540779
1997,"USA",342,347,1.01461988304094,"no_sel","yes","felon_killed_by_police","no_sel",272776678
1998,"USA",365,365,1,"no_sel","yes","felon_killed_by_police","no_sel",276032848
1999,"USA",297,301,1.01346801346801,"no_sel","yes","felon_killed_by_police","no_sel",279040168
2000,"USA",305,306,1.00327868852459,"no_sel","yes","felon_killed_by_police","no_sel",281421906
2001,"USA",365,372,1.01917808219178,"no_sel","yes","felon_killed_by_police","no_sel",284968955
2002,"USA",330,330,1,"no_sel","yes","felon_killed_by_police","no_sel",287625193
2003,"USA",357,362,1.0140056022409,"no_sel","yes","felon_killed_by_police","no_sel",290107933
2004,"USA",360,362,1.00555555555556,"no_sel","yes","felon_killed_by_police","no_sel",292805298
2005,"USA",335,337,1.00597014925373,"no_sel","yes","felon_killed_by_police","no_sel",295516599
2006,"USA",372,375,1.00806451612903,"no_sel","yes","felon_killed_by_police","no_sel",298379912
2007,"USA",372,378,1.01612903225806,"no_sel","yes","felon_killed_by_police","no_sel",301231207
2008,"USA",365,367,1.00547945205479,"no_sel","yes","felon_killed_by_police","no_sel",304093966
2009,"USA",392,395,1.00765306122449,"no_sel","yes","felon_killed_by_police","no_sel",306771529
2010,"USA",374,379,1.01336898395722,"no_sel","yes","felon_killed_by_police","no_sel",308745538
2011,"USA",386,389,1.00777202072539,"no_sel","yes","felon_killed_by_police","no_sel",311591917
2012,"USA",413,418,1.01210653753027,"no_sel","yes","felon_killed_by_police","no_sel",313914040
2013,"USA",443,447,1.00902934537246,"no_sel","yes","felon_killed_by_police","no_sel",316128839
2014,"USA",433,436,1.00692840646651,"no_sel","yes","felon_killed_by_police","no_sel",318857056
2015,"USA",437,444,1.01601830663616,"no_sel","yes","felon_killed_by_police","no_sel",321418820
2016,"USA",395,401,1.01518987341772,"no_sel","yes","felon_killed_by_police","no_sel",323127513
2017,"USA",394,395,1.00253807106599,"no_sel","yes","felon_killed_by_police","no_sel",325719178
1994,"USA",293,301,1.02730375426621,"no_sel","yes","felon_killed_by_private_citizen","no_sel",263241475
1995,"USA",212,215,1.01415094339623,"no_sel","yes","felon_killed_by_private_citizen","no_sel",266386596
